quiz_title,category,tags,question_text,options,correct_answer,difficulty_levels
Git Essentials,DevOps,"git,version-control,basics,branching","You're merging a feature branch into main and encounter a merge conflict in app.js. After manually editing the file to resolve the conflict, what must you do before completing the merge?","[""Run git resolve app.js to mark the conflict as fixed"", ""Run git merge --continue without any other steps"", ""Delete the .git/MERGE_HEAD file to clear the conflict state"", ""Stage the resolved file with git add app.js, then commit""]","Stage the resolved file with git add app.js, then commit","[""medium""]"
Git Essentials,DevOps,"git,version-control,basics,branching",What does HEAD refer to in Git?,"[""The very first commit ever made in the repository"", ""A pointer to the currently checked-out commit or branch tip"", ""The remote server's latest version of the code"", ""The most recent tag applied to the repository""]",A pointer to the currently checked-out commit or branch tip,"[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines","What is the key difference between a slice and an array in Go? ```go arr := [3]int{1, 2, 3} slc := []int{1, 2, 3} ```","[""Arrays can grow dynamically, slices cannot"", ""Arrays have a fixed size baked into their type; slices are dynamically-sized references to underlying arrays"", ""Slices are stored on the stack, arrays on the heap"", ""There is no difference — they are interchangeable""]",Arrays have a fixed size baked into their type; slices are dynamically-sized references to underlying arrays,"[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines",What happens when you send a value on an unbuffered channel with no receiver ready? ```go ch := make(chan int) ch <- 42 // What happens here? ```,"[""The value 42 is silently discarded"", ""A compile-time error is raised"", ""The value is buffered automatically until a receiver is ready"", ""The goroutine blocks forever, causing a deadlock""]","The goroutine blocks forever, causing a deadlock","[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines","What is the output of this code using `defer`? ```go func main() { fmt.Println(""start"") defer fmt.Println(""deferred 1"") defer fmt.Println(""deferred 2"") fmt.Println(""end"") } ```","[""start, end, deferred 1, deferred 2"", ""start, deferred 1, deferred 2, end"", ""start, end, deferred 2, deferred 1"", ""deferred 1, deferred 2, start, end""]","start, end, deferred 2, deferred 1","[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines",How does Go determine if a struct implements an interface? ```go type Stringer interface { String() string } type Dog struct{ Name string } func (d Dog) String() string { return d.Name } ```,"[""Implicitly — if Dog has all methods defined by Stringer, it satisfies the interface"", ""Dog must be registered with the Stringer interface at runtime"", ""Interfaces in Go cannot be implemented by structs, only by other interfaces"", ""Dog must include 'implements Stringer' in its declaration""]","Implicitly — if Dog has all methods defined by Stringer, it satisfies the interface","[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines","What is the idiomatic way to handle errors in Go? ```go result, err := doSomething() // What comes next? ```","[""Wrap it in a try/catch block"", ""Check if err != nil immediately and handle or return the error"", ""Use defer to handle the error at the end of the function"", ""Call panic(err) to stop execution""]",Check if err != nil immediately and handle or return the error,"[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines",What is the zero value of a `map[string]int` variable declared but not initialized? ```go var m map[string]int fmt.Println(m == nil) ```,"[""An empty, initialized map — m == nil is false"", ""A compile-time error because maps must be initialized"", ""A map with one entry where the key is \""\"" and value is 0"", ""nil — m == nil is true, and writing to it will panic""]","nil — m == nil is true, and writing to it will panic","[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines",Which of the following correctly starts a goroutine in Go?,"[""goroutine doWork()"", ""spawn(doWork)"", ""go doWork()"", ""async doWork()""]",go doWork(),"[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines","What does `recover()` do in Go, and where must it be called? ```go func safeCall() { defer func() { if r := recover(); r != nil { fmt.Println(""Recovered:"", r) } }() panic(""something went wrong"") } ```","[""It catches the panic value and must be called inside a deferred function"", ""It restarts the goroutine from the beginning"", ""It can be called anywhere and will catch any error"", ""It logs the panic and then re-panics automatically""]",It catches the panic value and must be called inside a deferred function,"[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines","In Go, what determines whether a name is exported from a package? ```go package mylib func PublicFunc() {} // ? func privateFunc() {} // ? var Count int // ? var total int // ? ```","[""The first letter — uppercase names are exported, lowercase are package-private"", ""An annotation like @Public or @Private"", ""A special `export` keyword before the declaration"", ""All names are exported by default unless marked with `internal`""]","The first letter — uppercase names are exported, lowercase are package-private","[""easy""]"
Go Language Essentials,Programming,"go,golang,basics,goroutines","What are the zero values for `int`, `string`, `bool`, and `*int` in Go?","[""-1, \""\"", true, 0"", ""0, null, false, null"", ""undefined for all types"", ""0, \""\"", false, nil""]","0, """", false, nil","[""easy""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices",What is the purpose of a `.d.ts` declaration file in TypeScript?,"[""To store compiled JavaScript output from TypeScript files"", ""To provide type information without runtime implementation for JavaScript code"", ""To configure the TypeScript compiler settings for a project"", ""To define database schemas used by the application""]",To provide type information without runtime implementation for JavaScript code,"[""medium""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices","What does module augmentation allow you to do in TypeScript? ```ts declare module ""express"" { interface Request { userId?: string; } } ```","[""Replace the entire express module with a custom implementation"", ""Create a new module called express that shadows the original"", ""Add new type declarations to an existing module without modifying its source"", ""Import private types from the express module""]",Add new type declarations to an existing module without modifying its source,"[""medium""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices",Which of the following is a valid user-defined type guard? ```ts interface Cat { meow(): void; } interface Dog { bark(): void; } ```,"[""function isCat(animal: Cat | Dog): boolean { return 'meow' in animal; }"", ""function isCat(animal: Cat | Dog): Cat { return animal as Cat; }"", ""function isCat(animal: Cat | Dog): typeof Cat { return animal; }"", ""function isCat(animal: Cat | Dog): animal is Cat { return 'meow' in animal; }""]",function isCat(animal: Cat | Dog): animal is Cat { return 'meow' in animal; },"[""medium""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices","What does an assertion function do in TypeScript? ```ts function assertDefined(value: T | undefined): asserts value is T { if (value === undefined) throw new Error(""Value is undefined""); } ```","[""It returns the narrowed value with the new type"", ""It narrows the type of the parameter in all subsequent code if it doesn't throw"", ""It performs a runtime type cast and returns the value"", ""It logs a warning if the value doesn't match the expected type""]",It narrows the type of the parameter in all subsequent code if it doesn't throw,"[""medium""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices","What is a branded type and what problem does it solve? ```ts type USD = number & { __brand: ""USD"" }; type EUR = number & { __brand: ""EUR"" }; function addUSD(a: USD, b: USD): USD { return (a + b) as USD; } ```","[""It creates nominally distinct types from structurally identical types to prevent accidental misuse"", ""It converts numbers to a special currency class with methods"", ""It adds runtime type information to primitive values for reflection"", ""It enforces that numbers are always positive""]",It creates nominally distinct types from structurally identical types to prevent accidental misuse,"[""medium""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices",What is the correct way to define function overloads in TypeScript? ```ts // Which approach is correct? ```,"[""function parse(value: string): number; function parse(value: number): string; function parse(value: string | number): string | number { /* impl */ }"", ""function parse(value: string): number { /* impl */ } function parse(value: number): string { /* impl */ }"", ""overload function parse(value: string): number; overload function parse(value: number): string;"", ""function parse(value: T): T extends string ? number : string { /* impl */ }""]",function parse(value: string): number; function parse(value: number): string; function parse(value: string | number): string | number { /* impl */ },"[""medium""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices",Which `tsconfig.json` strict mode flag prevents implicit `any` types when TypeScript cannot infer a more specific type?,"[""strictNullChecks"", ""noImplicitAny"", ""strictBindCallApply"", ""noUncheckedIndexedAccess""]",noImplicitAny,"[""medium""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices",What is the difference between `unknown` and `any` in TypeScript? ```ts let a: any = fetchData(); let b: unknown = fetchData(); a.toUpperCase(); // ? b.toUpperCase(); // ? ```,"[""They are identical — both allow any operation on the value"", ""unknown only accepts string values while any accepts everything"", ""any allows all operations without checks; unknown requires type narrowing before use"", ""Both accept any value, but unknown requires narrowing before performing operations while any does not""]","Both accept any value, but unknown requires narrowing before performing operations while any does not","[""medium""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices",When should you use the `never` type in TypeScript? ```ts function throwError(message: string): never { throw new Error(message); } ```,"[""For functions that return undefined"", ""For functions that return void"", ""For functions that accept no parameters"", ""For functions that always throw or never terminate, and for exhaustiveness checking""]","For functions that always throw or never terminate, and for exhaustiveness checking","[""medium""]"
TypeScript in Practice,Programming,"typescript,patterns,modules,best-practices","What does `strictNullChecks` do when enabled, and what error does this code produce? ```ts // tsconfig: ""strictNullChecks"": true function getLength(str: string) { return str.length; } getLength(null); ```","[""No error — null is always assignable to string"", ""Runtime error — str.length throws on null"", ""Compile error — null is not assignable to type string"", ""Warning — but the code still compiles and runs""]",Compile error — null is not assignable to type string,"[""medium""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8","What is the output of this Stream pipeline? ```java List words = List.of(""hello"", ""world"", ""hi"", ""hey""); String result = words.stream() .filter(w -> w.startsWith(""h"")) .map(String::toUpperCase) .reduce("""", (a, b) -> a + b + "" ""); System.out.println(result.trim()); ```","[""HELLO HI HEY"", ""hello hi hey"", ""HELLO WORLD HI HEY"", ""HI HEY HELLO""]",HELLO HI HEY,"[""hard""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8",Which functional interface should you use for a lambda that takes a `String` and returns an `Integer`?,"[""Consumer"", ""Supplier"", ""Function"", ""Predicate""]",Function,"[""hard""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8","What does this code print? ```java Optional opt = Optional.of(""Java""); String result = opt .filter(s -> s.length() > 10) .map(String::toUpperCase) .orElse(""default""); System.out.println(result); ```","[""JAVA"", ""Java"", ""An empty string"", ""default""]",default,"[""hard""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8",What is the primary risk of this code in a multithreaded environment? ```java class SharedCounter { private int count = 0; public void increment() { count++; } public int getCount() { return count; } } ```,"[""Deadlock between increment() and getCount()"", ""Race condition — count++ is not atomic and updates can be lost"", ""Stack overflow from recursive calls"", ""Memory leak because count is a primitive""]",Race condition — count++ is not atomic and updates can be lost,"[""hard""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8",What does the `volatile` keyword guarantee in Java? ```java class Flag { private volatile boolean running = true; public void stop() { running = false; } public void run() { while (running) { /* work */ } } } ```,"[""It makes all operations on the variable atomic"", ""It prevents the variable from being garbage collected"", ""It ensures changes to the variable are visible to all threads immediately"", ""It locks the variable so only one thread can access it at a time""]",It ensures changes to the variable are visible to all threads immediately,"[""hard""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8","Which `CompletableFuture` method should you use to transform a result asynchronously and return a new CompletableFuture? ```java CompletableFuture future = CompletableFuture.supplyAsync(() -> ""hello""); // Goal: asynchronously convert to uppercase ```","[""thenApply(String::toUpperCase)"", ""thenCompose(s -> s.toUpperCase())"", ""thenAccept(s -> s.toUpperCase())"", ""thenRun(() -> \""HELLO\"")""]",thenApply(String::toUpperCase),"[""hard""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8",What advantage does `ReentrantLock` offer over the `synchronized` keyword? ```java ReentrantLock lock = new ReentrantLock(); lock.lock(); try { // critical section } finally { lock.unlock(); } ```,"[""It is faster than synchronized in all scenarios"", ""It supports tryLock(), interruptible locking, and fairness policies"", ""It automatically releases the lock if an exception occurs"", ""It allows locking across multiple JVM instances""]","It supports tryLock(), interruptible locking, and fairness policies","[""hard""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8","Which statement about Java Records (Java 16+) is true? ```java record Point(int x, int y) {} ```","[""Records can be extended by other records to add more fields"", ""Record fields are mutable by default and can be changed after creation"", ""Records replace all uses of classes and can have mutable state"", ""Records are implicitly final with auto-generated equals(), hashCode(), and accessor methods""]","Records are implicitly final with auto-generated equals(), hashCode(), and accessor methods","[""hard""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8","What does this sealed class hierarchy permit? ```java public sealed class Shape permits Circle, Rectangle {} public final class Circle extends Shape { } public non-sealed class Rectangle extends Shape { } ```","[""Any class in the same module can extend Shape freely"", ""Only Circle and Rectangle can extend Shape; Circle cannot be extended, but Rectangle can be"", ""Neither Circle nor Rectangle can be extended further"", ""The sealed keyword is only for documentation and has no compile-time effect""]","Only Circle and Rectangle can extend Shape; Circle cannot be extended, but Rectangle can be","[""hard""]"
Java Concurrency & Modern Features,Programming,"java,concurrency,streams,java8","What does this pattern matching code (Java 17+) print? ```java Object obj = ""Hello World""; if (obj instanceof String s && s.length() > 5) { System.out.println(s.toUpperCase()); } else { System.out.println(""short""); } ```","[""Hello World"", ""short"", ""A ClassCastException is thrown"", ""HELLO WORLD""]",HELLO WORLD,"[""hard""]"
Python OOP & Decorators,Python,python,When does the code inside `if __name__ == '__main__':` execute?,"[""Every time the module is imported"", ""Only when the file is run as the main script, not when imported"", ""Only when the file is imported, not when run directly"", ""Only when running in debug mode""]","Only when the file is run as the main script, not when imported","[""easy""]"
Python OOP & Decorators,Python,python,What is the purpose of `__init__.py` in a Python package directory?,"[""It defines the main entry point for the package"", ""It is required for Python to recognize the directory as a package and can contain package initialization code"", ""It lists all modules that should be compiled to bytecode"", ""It prevents the package from being imported by external code""]",It is required for Python to recognize the directory as a package and can contain package initialization code,"[""medium""]"
Python OOP & Decorators,Python,python,What is the output of this code? ```python # file: mymodule.py from collections import OrderedDict import sys print('collections' in sys.modules) print('collections.abc' in dir()) ```,"[""False then False"", ""True then True"", ""True then False"", ""False then True""]",True then False,"[""hard""]"
Python OOP & Decorators,Python,python,Which command installs a specific version of a package using pip? ```bash # Install version 2.28.0 of the requests library ```,"[""pip install requests@2.28.0"", ""pip install requests:2.28.0"", ""pip install requests --version 2.28.0"", ""pip install requests==2.28.0""]",pip install requests==2.28.0,"[""easy""]"
Python OOP & Decorators,Python,python,"What is the output of this code? ```python try: x = int('abc') except ValueError as e: print('caught:', type(e).__name__) finally: print('done') ```","[""caught: ValueError"", ""caught: ValueError then done"", ""done"", ""caught: TypeError then done""]",caught: ValueError then done,"[""medium""]"
Python OOP & Decorators,Python,python,What is the output of this code with nested exception handling? ```python try: try: raise ValueError('inner') except TypeError: print('caught type error') finally: print('inner finally') except ValueError: print('caught value error') finally: print('outer finally') ```,"[""inner finally, caught value error, outer finally"", ""caught type error, inner finally, outer finally"", ""caught value error, outer finally"", ""inner finally, outer finally""]","inner finally, caught value error, outer finally","[""hard""]"
Python OOP & Decorators,Python,python,Which of the following correctly defines a custom exception class in Python? ```python # Which pattern is correct? ```,"[""class MyError(BaseException): pass"", ""class MyError(Exception): pass"", ""class MyError(Error): pass"", ""class MyError: raise Exception""]",class MyError(Exception): pass,"[""medium""]"
Python OOP & Decorators,Python,python,"What does the `assert` statement do in this code when `x` is negative? ```python def sqrt(x): assert x >= 0, f'Expected non-negative, got {x}' return x ** 0.5 sqrt(-4) ```","[""Returns None"", ""Raises a ValueError"", ""Raises an AssertionError with the message 'Expected non-negative, got -4'"", ""Prints a warning and returns 0""]","Raises an AssertionError with the message 'Expected non-negative, got -4'","[""medium""]"
Python OOP & Decorators,Python,python,"What is the output of this code using a context manager? ```python class ManagedResource: def __enter__(self): print('acquiring') return self def __exit__(self, exc_type, exc_val, exc_tb): print('releasing') return False with ManagedResource() as r: print('using') raise ValueError('oops') ```","[""acquiring, using, releasing (no exception)"", ""acquiring, using (ValueError raised, no releasing)"", ""acquiring, using, releasing, then ValueError propagates"", ""acquiring, releasing, using""]","acquiring, using, releasing, then ValueError propagates","[""hard""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path",You need to find the shortest path (fewest edges) from node A to node B in an unweighted graph. Which algorithm should you use?,"[""Breadth-First Search (BFS)"", ""Depth-First Search (DFS)"", ""Bellman-Ford algorithm"", ""Prim's algorithm""]",Breadth-First Search (BFS),"[""medium""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path","During a DFS traversal of a directed graph, you encounter an edge (u, v) where v is currently on the recursion stack (in the GRAY/visiting state). What does this indicate?","[""The graph has a topological ordering that includes this edge"", ""The graph contains a cycle involving this edge"", ""Node v is a tree edge in the DFS forest"", ""The graph is bipartite""]",The graph contains a cycle involving this edge,"[""hard""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path","Dijkstra's algorithm fails to find correct shortest paths when the graph contains negative-weight edges. Consider a graph with nodes A→B (weight 5), A→C (weight 2), C→B (weight −4). What shortest distance to B does Dijkstra report versus the actual shortest?","[""Dijkstra reports 5, actual is −2"", ""Dijkstra reports −2, actual is −2"", ""Dijkstra reports 2, actual is −2"", ""Dijkstra detects the negative edge and throws an error""]","Dijkstra reports 5, actual is −2","[""hard""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path",What is the time complexity of the Bellman-Ford algorithm for a graph with V vertices and E edges?,"[""O(V log V)"", ""O(E log V)"", ""O(V × E)"", ""O(V²)""]",O(V × E),"[""medium""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path",You have a DAG (directed acyclic graph) representing course prerequisites. You want to find a valid order to take all courses. Which algorithm produces this ordering?,"[""Kruskal's algorithm"", ""Dijkstra's algorithm"", ""Floyd-Warshall algorithm"", ""Topological sort""]",Topological sort,"[""medium""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path",You are building a network of cables to connect 8 offices with minimum total cable length. You have a weighted graph of all possible connections. Both Prim's and Kruskal's algorithms can solve this. When would Kruskal's likely outperform Prim's?,"[""When the graph is dense (many edges between offices)"", ""When the graph is sparse (offices have few possible connections)"", ""When all edge weights are equal"", ""When the graph contains negative weights""]",When the graph is sparse (offices have few possible connections),"[""hard""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path","A graph has 1,000 vertices and 5,000 edges. You need to store it and frequently check whether an edge exists between two specific vertices. Which representation is more space-efficient AND supports fast edge lookups?","[""Adjacency list with hash-set neighbors — O(V+E) space with O(1) expected edge lookup"", ""Adjacency list with sorted neighbor arrays"", ""Adjacency matrix — O(1) lookup justifies the space cost"", ""Edge list sorted by source vertex""]",Adjacency list with hash-set neighbors — O(V+E) space with O(1) expected edge lookup,"[""hard""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path",How can you find the number of connected components in an undirected graph with V vertices and E edges?,"[""Count the number of vertices with degree zero"", ""Run Dijkstra's from every vertex and check distances"", ""Count how many times you start a new BFS/DFS from an unvisited vertex"", ""Subtract the number of edges from the number of vertices""]",Count how many times you start a new BFS/DFS from an unvisited vertex,"[""medium""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path",A graph is bipartite if and only if it contains no odd-length cycles. Which algorithm can you use to test whether a graph is bipartite?,"[""Topological sort — if it succeeds, the graph is bipartite"", ""Find all cycles and check their lengths"", ""Run Kruskal's and check if the MST has even weight"", ""BFS with 2-coloring — assign alternating colors and check for conflicts""]",BFS with 2-coloring — assign alternating colors and check for conflicts,"[""hard""]"
Graph Algorithms,Programming,"algorithms,graphs,bfs,dfs,shortest-path","The A* search algorithm uses a heuristic function h(n) to guide its search. For A* to guarantee finding the optimal path, what property must h(n) satisfy?","[""h(n) must be consistent but can overestimate"", ""h(n) must equal the exact cost to the goal"", ""h(n) must be admissible — it never overestimates the true cost to the goal"", ""h(n) must always return zero for correctness""]",h(n) must be admissible — it never overestimates the true cost to the goal,"[""hard""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity","You run bubble sort on an already-sorted array of 1,000 elements with an optimized version that stops early if no swaps occur. How many passes through the array are needed?","[""0 passes — it detects sorted order before starting"", ""1 pass — no swaps occur, so it stops immediately"", ""999 passes — it always needs n−1 passes"", ""1,000 passes — it always needs n passes""]","1 pass — no swaps occur, so it stops immediately","[""easy""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity","Selection sort performs the same number of comparisons regardless of whether the input is sorted, reversed, or random. Why?","[""It uses a divide-and-conquer approach that doesn't depend on order"", ""It swaps every pair of elements unconditionally"", ""It always scans the entire unsorted portion to find the minimum, with no early termination"", ""It pre-shuffles the input before sorting""]","It always scans the entire unsorted portion to find the minimum, with no early termination","[""easy""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity","Insertion sort is often preferred for small arrays (e.g., n < 20) even over asymptotically faster algorithms. What is the primary reason?","[""Insertion sort is always O(n log n) for small arrays"", ""It uses less memory than any other sorting algorithm"", ""It has very low overhead and constant factors, making it faster in practice for small inputs"", ""It is the only stable sort available""]","It has very low overhead and constant factors, making it faster in practice for small inputs","[""easy""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity",Merge sort divides an array of n elements into halves recursively. What is the maximum depth of the recursion tree?,"[""log₂(n)"", ""n"", ""n/2"", ""n log₂(n)""]",log₂(n),"[""easy""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity","In quicksort, what happens if you always pick the first element as the pivot and the input array is already sorted in ascending order?","[""It runs in O(n log n) since the array is already sorted"", ""It runs in O(n) since no swaps are needed"", ""It runs in O(n log n) but uses extra memory"", ""It degrades to O(n²) because every partition is maximally unbalanced""]",It degrades to O(n²) because every partition is maximally unbalanced,"[""easy""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity","You are searching for a value in a sorted array of 1,000,000 elements using binary search. What is the maximum number of comparisons needed?","[""10"", ""20"", ""100"", ""1,000""]",20,"[""easy""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity","When is linear search preferred over binary search, even when the data is sorted?","[""When the array has fewer than about 10 elements, where linear scan overhead is lower"", ""When you need to find all occurrences of a value"", ""When the data is stored on disk rather than in memory"", ""Linear search is never preferred if the data is sorted""]","When the array has fewer than about 10 elements, where linear scan overhead is lower","[""easy""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity","Consider the following sorting algorithms: bubble sort, merge sort, quicksort, and selection sort. Which of them are stable by default (equal elements maintain their relative order)?","[""Merge sort and quicksort"", ""Bubble sort and selection sort"", ""Bubble sort and merge sort"", ""All four are stable""]",Bubble sort and merge sort,"[""medium""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity",An algorithm sorts an array in O(n log n) worst-case time and uses O(n) extra space. It is also stable. Which algorithm does this describe?,"[""Quicksort"", ""Heap sort"", ""Insertion sort"", ""Merge sort""]",Merge sort,"[""medium""]"
Sorting & Searching Algorithms,Programming,"algorithms,sorting,searching,complexity",You need to sort 10 million integers that range from 0 to 999. Which approach would be most efficient?,"[""Quicksort with random pivot — it's always the fastest general sort"", ""Counting sort — the small value range (0–999) makes it O(n)"", ""Merge sort — guaranteed O(n log n) is best for large inputs"", ""Insertion sort — it works well when many values repeat""]",Counting sort — the small value range (0–999) makes it O(n),"[""medium""]"
Python Data Types & Conversions,Python,python,What is the output of the following code? ```python s = 'hello world' print(s.title().swapcase()) ```,"[""Hello World"", ""HELLO WORLD"", ""hELLO wORLD"", ""hello world""]",hELLO wORLD,"[""medium""]"
Python Data Types & Conversions,Python,python,What does this slice expression return? ```python word = 'Python' print(word[1:4] + word[-2:]) ```,"[""'ython'"", ""'Pytho'"", ""'ythn'"", ""'thon'""]",'ython',"[""medium""]"
Python Data Types & Conversions,Python,python,What is the output of this f-string expression? ```python pi = 3.14159 print(f'{pi:.2f} is approximately {22/7:.4f}') ```,"[""3.14 is approximately 3.1429"", ""3.14159 is approximately 3.142857"", ""3.14 is approximately 3.1428"", ""Raises a ValueError""]",3.14 is approximately 3.1429,"[""medium""]"
Python Data Types & Conversions,Python,python,What does the following code produce? ```python path = r'C:\new\test' print(len(path)) ```,"[""11"", ""9"", ""15"", ""13""]",11,"[""hard""]"
Python Data Types & Conversions,Python,python,"Which expression produces the string `'aaa-bbb-ccc'` from the list `['aaa', 'bbb', 'ccc']`?","[""'-'.join(['aaa', 'bbb', 'ccc'])"", ""['aaa', 'bbb', 'ccc'].join('-')"", ""str.concat(['aaa', 'bbb', 'ccc'], '-')"", ""merge('-', 'aaa', 'bbb', 'ccc')""]","'-'.join(['aaa', 'bbb', 'ccc'])","[""easy""]"
Python Data Types & Conversions,Python,python,"What is the output of this code? ```python nums = [1, 2, 3, 4, 5] nums[1:3] = [20, 30, 40] print(nums) ```","[""[1, 20, 30, 4, 5]"", ""[1, [20, 30, 40], 4, 5]"", ""[1, 20, 30, 40, 4, 5]"", ""Raises a ValueError""]","[1, 20, 30, 40, 4, 5]","[""medium""]"
Python Data Types & Conversions,Python,python,What does this list comprehension produce? ```python result = [x**2 for x in range(6) if x % 2 != 0] print(result) ```,"[""[0, 4, 16]"", ""[1, 4, 9, 16, 25]"", ""[0, 1, 4, 9, 16, 25]"", ""[1, 9, 25]""]","[1, 9, 25]","[""medium""]"
Python Data Types & Conversions,Python,python,"What is printed by this code? ```python a = [1, 2, 3] b = a[:] b.append(4) print(a, b) ```","[""[1, 2, 3, 4] [1, 2, 3, 4]"", ""[1, 2, 3] [1, 2, 3, 4]"", ""[1, 2, 3] [1, 2, 3]"", ""Raises an AttributeError""]","[1, 2, 3] [1, 2, 3, 4]","[""medium""]"
Python Data Types & Conversions,Python,python,"What is the output of this code? ```python matrix = [[i * j for j in range(1, 4)] for i in range(1, 4)] print(matrix[2][1]) ```","[""4"", ""9"", ""3"", ""6""]",6,"[""hard""]"
Python Data Types & Conversions,Python,python,"What does `sorted([3, 1, 2], reverse=True) == [3, 1, 2][::-1]` evaluate to?","[""True"", ""False"", ""Raises a TypeError"", ""Depends on Python version""]",False,"[""hard""]"
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production",Your team notices that a Deployment's Pods are consuming far more memory than requested but rarely hit CPU limits. Which Kubernetes autoscaler would you recommend to right-size the resource requests automatically?,"[""Vertical Pod Autoscaler (VPA)"", ""Horizontal Pod Autoscaler (HPA)"", ""Cluster Autoscaler"", ""KEDA (Kubernetes Event-Driven Autoscaling)""]",Vertical Pod Autoscaler (VPA),"[""hard""]"
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production",A NetworkPolicy with an empty podSelector ({}) and a policyType of 'Ingress' with no ingress rules defined is applied to a namespace. What happens to incoming traffic for all Pods in that namespace?,"[""All ingress traffic is allowed because no specific deny rule exists"", ""All ingress traffic is denied to every Pod in the namespace"", ""Only traffic from Pods within the same namespace is allowed"", ""The policy is invalid and will be rejected by the API server""]",All ingress traffic is denied to every Pod in the namespace,"[""hard""]"
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production","You are deploying a distributed database like Cassandra on Kubernetes. Which workload resource provides stable network identities and ordered, graceful deployment and scaling?","[""Deployment with a PersistentVolumeClaim"", ""DaemonSet with node affinity rules"", ""StatefulSet"", ""Job with parallelism configured""]",StatefulSet,"[""medium""]"
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production","In a Helm chart, which file defines the default configuration values that templates reference, and that users can override at install time with --set or -f flags?","[""Chart.yaml"", ""templates/deployment.yaml"", ""requirements.yaml"", ""values.yaml""]",values.yaml,"[""medium""]"
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production","Your API server Pods have a readinessProbe configured, but you notice traffic is still being sent to Pods that are starting up and returning 503 errors. Which scenario most likely explains this behavior?","[""The readinessProbe's initialDelaySeconds is set too high"", ""The readinessProbe endpoint returns HTTP 200 before the app is truly ready to handle requests"", ""The livenessProbe is restarting Pods before readiness is checked"", ""The Service is using externalTrafficPolicy: Local, which bypasses readiness checks""]",The readinessProbe endpoint returns HTTP 200 before the app is truly ready to handle requests,"[""hard""]"
